Time(s):,Sensor1x:,Sensor1y:,Sensor1z:,Sensor2x:,Sensor2y:,Sensor2z:,Sensor3x:,Sensor3y:,Sensor3z:,Sensor4x:,Sensor4y:,Sensor4z:
84.83,6,-7,-10,0,3,-4,5,0,0,0,-3,0
84.88,0,0,-6,-3,0,-4,5,0,3,0,-3,4
84.93,0,-2,-6,-3,0,-4,0,2,-8,0,-3,-4
84.96,2,-2,-6,0,0,0,0,2,-4,2,-3,0
85.00,0,-5,-3,0,3,-4,-2,0,-8,2,-5,-4
85.03,2,-7,-6,0,3,-7,-2,-2,3,4,0,-8
85.08,2,-5,0,0,3,-10,3,-2,-8,2,-3,0
85.11,0,-5,-3,0,5,-10,0,0,0,0,-8,0
85.15,0,-2,-6,2,3,-10,-2,0,0,0,-5,0
85.20,2,-5,-14,-3,5,-4,-2,0,-4,4,2,0
85.24,-3,-7,-10,-3,3,-4,3,5,0,2,-3,-4
85.29,0,-2,-10,-5,3,-10,0,2,-8,0,-3,4
85.34,0,-7,-10,0,5,-10,0,2,-8,4,-5,0
85.39,0,0,-3,-3,0,-10,5,2,-8,4,-3,0
85.44,-3,-7,-10,0,5,-7,0,0,0,2,0,-4
85.47,-3,-5,-6,-3,0,-10,0,5,0,2,-3,-4
85.51,4,-2,-10,-3,5,-18,5,2,-4,-3,-3,-4
85.54,2,-7,-14,-3,3,-7,0,5,-4,4,-3,-4
85.58,4,-5,-6,0,0,-7,0,0,-4,4,0,-4
85.63,0,0,-10,2,5,-7,3,0,-4,-3,0,0
85.66,2,-5,-10,-3,5,0,5,0,-4,2,2,0
85.71,0,-2,-10,0,3,-4,0,2,-4,0,2,-4
85.74,4,-5,-3,2,5,0,-2,0,-8,2,0,4
85.78,6,-9,-10,2,5,-4,0,2,-8,2,-3,-4
85.81,4,-2,-10,-5,7,-4,3,-2,0,2,0,-8
85.86,0,-7,-10,-3,0,0,0,0,0,4,-8,0
85.90,-3,0,-10,-5,0,-10,-4,-2,0,2,0,4
85.93,0,0,-3,-5,5,-7,-2,2,-4,2,-3,0
85.98,4,-5,-3,-3,0,-4,-2,2,-8,2,-5,-4
86.03,0,-5,-10,-5,7,-7,-2,0,-8,0,0,-4
86.05,-3,-5,-14,0,5,-7,0,0,-8,0,0,-4
86.09,-3,-2,-6,-5,3,-7,0,2,-12,2,2,-8
86.14,0,-5,-10,-8,3,0,-2,2,-4,2,0,0
86.19,0,-5,-3,-5,5,-4,5,0,-4,4,0,-4
86.23,2,-2,0,-3,5,0,5,2,-4,2,0,0
86.27,0,-2,-3,0,0,-4,0,2,-8,0,-5,-4
86.32,-3,-7,-10,0,-2,-4,0,-2,-4,2,0,-4
86.36,0,-2,-6,0,3,4,-2,0,-8,2,0,4
86.39,-3,0,0,-5,0,-4,0,0,0,2,4,-4
86.44,0,-2,-6,0,5,0,0,5,-8,2,0,4
86.47,4,-7,-6,2,5,-4,-2,-2,3,0,0,0
86.50,2,-7,-14,0,-2,0,-2,0,-8,2,0,-4
86.54,-3,-7,-14,0,7,-10,3,2,-4,0,0,-8
86.59,4,-5,-3,0,3,-7,-2,2,0,4,0,0
86.62,0,-7,-6,0,3,-4,0,0,0,0,-3,0
86.66,-3,-2,-3,0,3,-10,3,2,-8,0,-5,0
86.69,2,-2,-10,-5,5,-7,0,5,0,0,-5,0
86.73,2,-5,-3,-3,0,-4,-4,0,-8,0,0,0
86.78,2,-7,0,0,3,-7,-2,5,-8,4,-3,-4
86.83,-5,-2,0,-3,5,-7,0,2,0,7,-3,-4
86.88,0,-7,-10,-3,3,-7,0,0,3,2,0,0
86.93,2,-5,-10,-5,5,-4,-2,5,3,0,0,-4
86.98,2,-5,-3,0,5,-4,0,0,-4,0,2,0
87.01,2,-5,-6,-3,5,-4,-2,2,-4,0,0,0
87.05,-3,-5,-14,-3,3,-4,0,-2,-8,0,-3,4
87.08,2,-7,-10,-5,5,-7,3,0,-4,4,0,-4
87.13,2,-7,0,0,10,-10,-2,5,0,0,-5,0
87.16,2,-5,-3,-3,3,-4,-4,2,-4,0,-3,-4
87.20,0,-5,-6,-3,3,-4,3,0,0,2,-3,-8
87.23,-3,-5,-6,0,0,-7,0,0,0,4,0,0
87.27,2,-5,-6,0,3,-4,0,2,0,-3,-3,0
87.30,2,-7,-3,0,5,-4,-2,-2,-4,4,-5,-4
87.34,2,-2,-3,-3,5,0,-2,0,-8,4,0,0
87.39,2,-2,-6,0,3,-7,0,2,0,-3,-3,-8
87.42,0,-2,-6,-8,3,-10,3,2,0,2,0,-4
87.47,0,-2,-3,-5,0,0,-2,5,-4,0,-8,0
87.51,0,-5,-10,-3,5,-4,0,2,0,-3,-3,-4
87.56,-3,-7,-3,-3,-2,-7,-2,2,0,0,2,0
87.61,4,-5,-3,-3,3,-4,3,5,0,-3,0,4
87.65,4,-2,-6,-3,5,-4,-4,5,0,0,0,7
87.69,2,-2,-6,-3,3,0,0,2,-4,0,-8,0
87.74,0,-2,0,2,0,4,0,5,-4,-5,-5,-4
87.77,0,-5,-6,0,3,-10,0,-2,0,-3,0,0
87.81,-3,-9,-3,0,3,-4,5,2,-4,0,-3,4
87.84,0,-7,0,-8,-2,-7,3,5,-4,2,0,-4
87.88,0,-2,-6,0,0,-4,0,2,-4,4,0,-8
87.93,0,-7,-10,-5,3,-4,0,5,0,0,2,4
87.98,-3,-5,-6,-3,3,-10,-2,0,-4,4,0,-4
88.03,2,0,0,-5,-2,-4,3,0,-4,2,-3,0
88.08,2,-5,-10,-5,3,-7,-2,0,-4,2,0,0
88.13,0,-5,-14,-3,5,-10,-4,5,0,4,2,4
88.16,-3,-2,-6,-3,3,-7,0,-2,-4,2,2,0
88.20,2,0,-3,-3,5,-7,-2,0,-4,2,2,0
88.23,2,-2,-6,-5,0,-7,-4,2,0,-3,-3,4
88.27,0,-2,-3,-3,3,-10,-4,0,0,2,2,-8
88.30,2,-5,-10,4,3,4,0,2,-8,-3,2,-8
88.35,0,-2,-6,-10,5,-4,3,2,0,2,0,0
88.40,-3,-7,-6,-5,5,-7,3,0,3,0,0,-4
88.45,2,-7,-3,-3,3,-10,0,2,0,0,4,4
88.48,2,-7,0,-3,3,-7,0,2,3,0,-3,-4
88.50,0,-5,0,-3,3,-10,-4,7,-4,4,0,-4
88.53,0,-7,-6,0,3,-4,0,2,-8,0,2,0
88.57,0,-5,-10,0,5,-10,-2,2,-4,2,0,0
88.60,0,-7,-3,0,0,0,-2,-2,0,0,0,-4
88.64,0,-7,-6,-3,5,0,-2,0,-12,4,-5,-4
88.69,0,-5,-6,0,3,-4,3,2,0,0,-3,-4
88.74,4,-5,-3,-3,3,-7,-2,5,-4,0,-3,4
88.79,0,-5,-3,0,3,-10,0,0,-4,4,0,-4
88.82,-5,-7,-10,-5,3,-4,0,0,0,0,0,0
88.86,-5,-5,-10,-5,7,-7,3,0,-4,0,0,0
88.91,0,-2,-6,-5,5,-7,0,5,0,2,-3,-4
88.96,0,-7,-10,-5,3,-10,3,2,-4,2,-3,0
89.01,2,-9,-10,-3,5,-4,0,0,0,2,-3,0
89.03,2,-5,-6,-3,3,-7,0,0,-4,0,0,-4
89.08,2,-2,-6,-5,5,-4,3,0,3,4,-5,0
89.11,2,-7,-6,-3,5,-4,-2,0,-4,-3,0,0
89.16,2,-9,-6,-3,5,4,-2,-2,-8,2,0,4
89.18,-3,-2,0,-5,3,0,-2,5,-8,2,0,-4
